dataset_id,source,domain,outcome_measure,n_studies,year_median,year_range,I2,tau2,Q,pooled_effect,ci_width,total_n,reference,studies_per_year,avg_n_per_study,log_total_n,sqrt_k,I2_category
Synthetic_02758,generated,immunology,RR,15,2011,30,72.13,0.3726,36.74,0.808,0.33,3700,Generated based on literature patterns,0.5,246.66666666666666,8.216088098632316,3.872983346207417,substantial
Synthetic_02759,generated,dermatology,SMD,15,2017,28,46.42,0.1774,28.14,-0.043,0.14,3051,Generated based on literature patterns,0.5357142857142857,203.4,8.02322468471667,3.872983346207417,moderate
Synthetic_02760,generated,infectious_disease,OR,5,2011,3,40.57,0.1079,5.34,0.796,0.058,10739,Generated based on literature patterns,1.6666666666666667,2147.8,9.281637253858216,2.23606797749979,moderate
Synthetic_02761,generated,nephrology,MD,6,2011,9,56.3,0.3134,16.15,1.178,0.818,110,Generated based on literature patterns,0.6666666666666666,18.333333333333332,4.700480365792417,2.449489742783178,substantial
Synthetic_02762,generated,cardiology,RR,18,2009,23,79.99,0.1881,76.47,1.403,0.257,1896,Generated based on literature patterns,0.782608695652174,105.33333333333333,7.547501682814967,4.242640687119285,high
Synthetic_02763,generated,rheumatology,OR,18,2013,14,1.21,0.0133,8.44,0.47,0.015,59753,Generated based on literature patterns,1.2857142857142858,3319.6111111111113,10.997974677738338,4.242640687119285,low
Synthetic_02764,generated,ophthalmology,SMD,14,2010,30,53.22,0.1107,46.77,-0.456,0.081,14340,Generated based on literature patterns,0.4666666666666667,1024.2857142857142,9.57080811415361,3.7416573867739413,substantial
Synthetic_02765,generated,pulmonology,COR,10,2014,5,3.4,0.2027,4.8,0.01,0.154,1714,Generated based on literature patterns,2.0,171.4,7.446585099157725,3.1622776601683795,low
Synthetic_02766,generated,nephrology,RR,9,2012,11,84.63,0.1427,64.05,0.394,0.256,1330,Generated based on literature patterns,0.8181818181818182,147.77777777777777,7.1929342212158,3.0,high
Synthetic_02767,generated,immunology,HR,13,2023,3,4.07,0.0321,12.27,0.805,0.053,7870,Generated based on literature patterns,4.333333333333333,605.3846153846154,8.970813341411448,3.605551275463989,low
Synthetic_02768,generated,rheumatology,COR,7,2012,10,84.38,2.4928,52.93,-0.668,0.743,100,Generated based on literature patterns,0.7,14.285714285714286,4.605170185988092,2.6457513110645907,high
Synthetic_02769,generated,infectious_disease,RR,10,2013,3,29.58,0.0405,15.63,0.664,0.32,1064,Generated based on literature patterns,3.3333333333333335,106.4,6.96979066990159,3.1622776601683795,moderate
Synthetic_02770,generated,urology,OR,25,2012,14,8.57,0.0304,40.03,0.581,0.167,1405,Generated based on literature patterns,1.7857142857142858,56.2,7.247792581767846,5.0,low
Synthetic_02771,generated,psychiatry,HR,13,2006,7,68.57,0.1416,35.07,1.256,0.247,538,Generated based on literature patterns,1.8571428571428572,41.38461538461539,6.2878585601617845,3.605551275463989,substantial
Synthetic_02772,generated,psychiatry,MD,41,2023,7,5.01,0.0597,58.3,2.819,0.082,8865,Generated based on literature patterns,5.857142857142857,216.21951219512195,9.089866218508309,6.4031242374328485,low
Synthetic_02773,generated,neurology,RR,10,2012,3,69.73,0.1948,36.99,0.893,0.574,251,Generated based on literature patterns,3.3333333333333335,25.1,5.5254529391317835,3.1622776601683795,substantial
Synthetic_02774,generated,psychiatry,RR,24,2017,5,45.83,0.5913,36.35,0.98,0.211,4444,Generated based on literature patterns,4.8,185.16666666666666,8.39931015075952,4.898979485566356,moderate
Synthetic_02775,generated,urology,COR,12,2010,9,6.34,0.1799,11.52,0.639,0.097,2110,Generated based on literature patterns,1.3333333333333333,175.83333333333334,7.6544432264701125,3.4641016151377544,low
Synthetic_02776,generated,urology,HR,19,2003,9,7.3,0.0447,17.55,1.015,0.394,277,Generated based on literature patterns,2.111111111111111,14.578947368421053,5.6240175061873385,4.358898943540674,low
Synthetic_02777,generated,gastroenterology,MD,16,2015,5,45.7,1.9952,24.71,-0.433,0.207,977,Generated based on literature patterns,3.2,61.0625,6.884486652042782,4.0,moderate
Synthetic_02778,generated,pulmonology,MD,15,2015,7,31.51,0.4176,17.94,0.319,0.326,286,Generated based on literature patterns,2.142857142857143,19.066666666666666,5.655991810819852,3.872983346207417,moderate
Synthetic_02779,generated,ophthalmology,MD,6,2003,30,4.19,0.0874,4.19,-4.961,0.037,12785,Generated based on literature patterns,0.2,2130.8333333333335,9.456027887725288,2.449489742783178,low
Synthetic_02780,generated,psychiatry,OR,29,2002,4,94.0,0.2902,537.4,0.861,0.556,505,Generated based on literature patterns,7.25,17.413793103448278,6.22455842927536,5.385164807134504,high
Synthetic_02781,generated,infectious_disease,COR,5,2017,18,34.84,0.6796,3.0,-0.354,0.115,7799,Generated based on literature patterns,0.2777777777777778,1559.8,8.961750799330497,2.23606797749979,moderate
Synthetic_02782,generated,endocrinology,SMD,13,2017,14,5.59,0.0219,9.1,-0.128,0.123,2247,Generated based on literature patterns,0.9285714285714286,172.84615384615384,7.717351272185329,3.605551275463989,low
Synthetic_02783,generated,oncology,COR,24,2015,7,61.2,1.1765,53.73,0.31,0.343,1365,Generated based on literature patterns,3.4285714285714284,56.875,7.21890970761906,4.898979485566356,substantial
Synthetic_02784,generated,immunology,SMD,15,2009,6,82.77,0.308,102.72,-0.351,0.204,1643,Generated based on literature patterns,2.5,109.53333333333333,7.404279118037268,3.872983346207417,high
Synthetic_02785,generated,psychiatry,OR,7,2014,4,2.62,0.0279,6.21,1.132,0.119,1433,Generated based on literature patterns,1.75,204.71428571428572,7.267525427828172,2.6457513110645907,low
Synthetic_02786,generated,rheumatology,COR,31,2016,9,56.2,0.8617,61.3,0.142,0.05,8204,Generated based on literature patterns,3.4444444444444446,264.64516129032256,9.012377119192271,5.5677643628300215,substantial
Synthetic_02787,generated,oncology,COR,8,2017,18,79.61,1.7663,44.82,0.532,0.126,5157,Generated based on literature patterns,0.4444444444444444,644.625,8.548110294050959,2.8284271247461903,high
Synthetic_02788,generated,urology,SMD,12,2024,6,63.1,0.7463,32.08,-1.454,0.139,2930,Generated based on literature patterns,2.0,244.16666666666666,7.982757702011113,3.4641016151377544,substantial
Synthetic_02789,generated,rheumatology,OR,11,2017,3,2.5,0.0293,8.88,0.611,0.053,9448,Generated based on literature patterns,3.6666666666666665,858.9090909090909,9.153558357877198,3.3166247903554,low
Synthetic_02790,generated,rheumatology,SMD,10,2004,6,38.47,0.1999,14.53,-0.532,0.103,822,Generated based on literature patterns,1.6666666666666667,82.2,6.71174039505618,3.1622776601683795,moderate
Synthetic_02791,generated,cardiology,HR,10,2009,8,9.55,0.0238,9.71,0.645,0.079,3081,Generated based on literature patterns,1.25,308.1,8.033009498596668,3.1622776601683795,low
Synthetic_02792,generated,pulmonology,RR,20,1996,9,69.5,0.2952,74.31,0.803,0.234,1831,Generated based on literature patterns,2.2222222222222223,91.55,7.5126175446745105,4.47213595499958,substantial
Synthetic_02793,generated,neurology,HR,7,2019,9,3.88,0.013,5.44,0.939,0.119,1436,Generated based on literature patterns,0.7777777777777778,205.14285714285714,7.269616749608169,2.6457513110645907,low
Synthetic_02794,generated,psychiatry,COR,18,2012,3,60.05,1.0955,61.8,0.391,0.095,5934,Generated based on literature patterns,6.0,329.6666666666667,8.688453800850768,4.242640687119285,substantial
Synthetic_02795,generated,immunology,SMD,51,2000,3,26.49,0.1221,72.3,0.214,0.019,30280,Generated based on literature patterns,17.0,593.7254901960785,10.318242707551384,7.14142842854285,moderate
Synthetic_02796,generated,ophthalmology,COR,30,2011,11,4.14,0.1182,32.86,-0.316,0.088,1276,Generated based on literature patterns,2.727272727272727,42.53333333333333,7.151485463904735,5.477225575051661,low
Synthetic_02797,generated,immunology,RR,5,2021,18,81.62,0.2654,35.12,1.139,0.574,455,Generated based on literature patterns,0.2777777777777778,91.0,6.12029741895095,2.23606797749979,high
Synthetic_02798,generated,gastroenterology,OR,10,2009,6,86.71,0.2256,71.4,1.709,0.177,1529,Generated based on literature patterns,1.6666666666666667,152.9,7.332369205929062,3.1622776601683795,high
Synthetic_02799,generated,psychiatry,HR,5,2009,9,60.01,0.123,11.21,1.461,0.492,698,Generated based on literature patterns,0.5555555555555556,139.6,6.548219102762372,2.23606797749979,substantial
Synthetic_02800,generated,nephrology,HR,28,2018,15,78.51,0.1657,105.81,0.7,0.219,1246,Generated based on literature patterns,1.8666666666666667,44.5,7.1276936993473985,5.291502622129181,high
Synthetic_02801,generated,rheumatology,COR,34,2008,3,64.19,0.784,100.61,-0.174,0.253,882,Generated based on literature patterns,11.333333333333334,25.941176470588236,6.782192056006791,5.830951894845301,substantial
Synthetic_02802,generated,urology,RR,17,2012,11,33.69,0.1188,26.34,0.679,0.186,1654,Generated based on literature patterns,1.5454545454545454,97.29411764705883,7.4109518755836366,4.123105625617661,moderate
Synthetic_02803,generated,ophthalmology,MD,7,2011,8,55.91,1.5532,19.68,-0.497,0.137,1640,Generated based on literature patterns,0.875,234.28571428571428,7.402451520818244,2.6457513110645907,substantial
Synthetic_02804,generated,urology,SMD,11,2017,8,3.92,0.0317,22.42,0.15,0.406,256,Generated based on literature patterns,1.375,23.272727272727273,5.545177444479562,3.3166247903554,low
Synthetic_02805,generated,infectious_disease,MD,27,2005,11,68.12,1.0122,97.21,-0.623,0.035,23383,Generated based on literature patterns,2.4545454545454546,866.0370370370371,10.059764541593394,5.196152422706632,substantial
Synthetic_02806,generated,ophthalmology,SMD,28,2012,8,69.31,0.1358,69.73,-0.42,0.556,409,Generated based on literature patterns,3.5,14.607142857142858,6.013715156042802,5.291502622129181,substantial
Synthetic_02807,generated,neurology,MD,5,2020,11,80.13,0.929,18.66,1.684,0.291,887,Generated based on literature patterns,0.45454545454545453,177.4,6.787844982309579,2.23606797749979,high
Synthetic_02808,generated,endocrinology,RR,15,2009,17,70.11,0.1831,55.24,1.196,0.474,589,Generated based on literature patterns,0.8823529411764706,39.266666666666666,6.3784261836515865,3.872983346207417,substantial
Synthetic_02809,generated,nephrology,COR,11,2010,5,62.41,0.4894,19.52,-0.201,0.844,273,Generated based on literature patterns,2.2,24.818181818181817,5.60947179518496,3.3166247903554,substantial
Synthetic_02810,generated,infectious_disease,OR,6,2017,6,64.56,0.1241,25.16,1.261,0.015,253687,Generated based on literature patterns,1.0,42281.166666666664,12.443856502650512,2.449489742783178,substantial
Synthetic_02811,generated,psychiatry,COR,21,2007,16,80.28,1.0009,96.87,-0.15,0.232,1768,Generated based on literature patterns,1.3125,84.19047619047619,7.477604243197589,4.58257569495584,high
Synthetic_02812,generated,gastroenterology,HR,6,2011,17,67.7,0.423,17.74,1.142,0.243,902,Generated based on literature patterns,0.35294117647058826,150.33333333333334,6.804614520062624,2.449489742783178,substantial
Synthetic_02813,generated,urology,RR,26,2017,4,66.91,0.223,70.93,1.081,0.176,2076,Generated based on literature patterns,6.5,79.84615384615384,7.638198244285779,5.0990195135927845,substantial
Synthetic_02814,generated,psychiatry,COR,17,2004,24,63.7,0.8255,25.0,-0.2,0.497,701,Generated based on literature patterns,0.7083333333333334,41.23529411764706,6.55250788703459,4.123105625617661,substantial
Synthetic_02815,generated,dermatology,RR,8,2007,6,0.58,0.008,14.39,1.113,0.126,2995,Generated based on literature patterns,1.3333333333333333,374.375,8.00469951054955,2.8284271247461903,low
Synthetic_02816,generated,nephrology,RR,22,2015,8,1.82,0.0138,11.77,0.401,0.144,745,Generated based on literature patterns,2.75,33.86363636363637,6.61338421837956,4.69041575982343,low
Synthetic_02817,generated,neurology,RR,25,2013,3,82.03,0.2114,161.18,0.517,0.103,7889,Generated based on literature patterns,8.333333333333334,315.56,8.97322466309509,5.0,high
Synthetic_02818,generated,dermatology,HR,17,2009,6,35.13,0.1112,30.9,1.01,0.077,6899,Generated based on literature patterns,2.8333333333333335,405.8235294117647,8.839131752546109,4.123105625617661,moderate
Synthetic_02819,generated,psychiatry,COR,11,2011,4,84.6,0.8343,60.33,-0.172,0.088,13149,Generated based on literature patterns,2.75,1195.3636363636363,9.484100989086919,3.3166247903554,high
Synthetic_02820,generated,gastroenterology,MD,9,2019,7,33.43,0.5846,24.34,-2.315,0.203,597,Generated based on literature patterns,1.2857142857142858,66.33333333333333,6.391917113392602,3.0,moderate
Synthetic_02821,generated,endocrinology,COR,24,2021,6,65.12,0.7616,82.65,0.375,0.021,105423,Generated based on literature patterns,4.0,4392.625,11.565736107602467,4.898979485566356,substantial
Synthetic_02822,generated,neurology,MD,22,2011,4,7.39,0.0752,16.7,4.048,0.102,1528,Generated based on literature patterns,5.5,69.45454545454545,7.331714969726466,4.69041575982343,low
Synthetic_02823,generated,urology,OR,16,2014,6,51.61,0.1436,43.34,0.622,0.099,2081,Generated based on literature patterns,2.6666666666666665,130.0625,7.640603826393634,4.0,substantial
Synthetic_02824,generated,infectious_disease,RR,18,2007,3,46.32,0.102,40.79,1.489,0.333,868,Generated based on literature patterns,6.0,48.22222222222222,6.7661917146603505,4.242640687119285,moderate
Synthetic_02825,generated,immunology,RR,10,2007,5,44.02,0.1342,10.06,1.017,0.074,7743,Generated based on literature patterns,2.0,774.3,8.954544488386723,3.1622776601683795,moderate
Synthetic_02826,generated,nephrology,HR,26,2007,3,44.61,0.1223,44.15,1.445,0.303,453,Generated based on literature patterns,8.666666666666666,17.423076923076923,6.115892125483034,5.0990195135927845,moderate
Synthetic_02827,generated,infectious_disease,HR,51,2007,5,5.0,0.0113,56.3,1.924,0.17,322,Generated based on literature patterns,10.2,6.313725490196078,5.7745515455444085,7.14142842854285,low
Synthetic_02828,generated,urology,HR,11,2004,12,67.59,0.1561,35.55,0.51,0.081,5786,Generated based on literature patterns,0.9166666666666666,526.0,8.66319648553608,3.3166247903554,substantial
Synthetic_02829,generated,neurology,SMD,27,2013,11,9.71,0.0907,22.81,0.556,0.139,2172,Generated based on literature patterns,2.4545454545454546,80.44444444444444,7.683403681053826,5.196152422706632,low
Synthetic_02830,generated,rheumatology,COR,22,2013,3,35.83,1.8837,39.79,-0.371,0.128,3772,Generated based on literature patterns,7.333333333333333,171.45454545454547,8.235360643753348,4.69041575982343,moderate
Synthetic_02831,generated,dermatology,SMD,10,2014,8,80.05,0.2744,46.09,-0.498,0.903,100,Generated based on literature patterns,1.25,10.0,4.605170185988092,3.1622776601683795,high
Synthetic_02832,generated,psychiatry,COR,31,1998,3,65.9,0.4032,90.06,-0.125,0.119,1550,Generated based on literature patterns,10.333333333333334,50.0,7.346010209913293,5.5677643628300215,substantial
Synthetic_02833,generated,ophthalmology,MD,16,2000,21,63.33,0.969,49.02,-0.423,0.272,2463,Generated based on literature patterns,0.7619047619047619,153.9375,7.809135398120538,4.0,substantial
Synthetic_02834,generated,cardiology,SMD,43,2014,5,80.19,0.407,213.79,-0.206,0.093,5902,Generated based on literature patterns,8.6,137.25581395348837,8.683046555502886,6.557438524302,high
Synthetic_02835,generated,ophthalmology,OR,21,2025,17,4.47,0.0172,14.73,0.731,0.177,1101,Generated based on literature patterns,1.2352941176470589,52.42857142857143,7.00397413672268,4.58257569495584,low
Synthetic_02836,generated,pulmonology,SMD,21,2011,3,5.27,0.0678,25.54,-0.062,0.214,482,Generated based on literature patterns,7.0,22.952380952380953,6.1779441140506,4.58257569495584,low
Synthetic_02837,generated,immunology,COR,9,2012,11,82.83,1.9292,40.92,-0.028,0.299,793,Generated based on literature patterns,0.8181818181818182,88.11111111111111,6.675823221634848,3.0,high
Synthetic_02838,generated,ophthalmology,MD,7,2011,3,0.59,0.0378,7.08,1.032,0.04,30930,Generated based on literature patterns,2.3333333333333335,4418.571428571428,10.339481865679115,2.6457513110645907,low
Synthetic_02839,generated,urology,COR,32,2007,5,80.09,0.9745,173.84,-0.355,0.135,4673,Generated based on literature patterns,6.4,146.03125,8.449556542700426,5.656854249492381,high
Synthetic_02840,generated,psychiatry,SMD,16,2007,10,5.24,0.0297,12.49,0.573,0.172,555,Generated based on literature patterns,1.6,34.6875,6.318968113746434,4.0,low
Synthetic_02841,generated,infectious_disease,SMD,17,1999,3,5.77,0.0512,22.87,-0.644,0.135,1138,Generated based on literature patterns,5.666666666666667,66.94117647058823,7.037027614686276,4.123105625617661,low
Synthetic_02842,generated,rheumatology,SMD,9,2011,3,87.99,0.4202,89.8,0.328,0.213,2190,Generated based on literature patterns,3.0,243.33333333333334,7.691656822810547,3.0,high
Synthetic_02843,generated,urology,COR,30,2015,11,53.03,0.5578,69.36,-0.595,0.147,1731,Generated based on literature patterns,2.727272727272727,57.7,7.456454555176209,5.477225575051661,substantial
